show_id,title,type,platform,primary_genre,genres,director,cast,country,language,release_year,date_added,rating,duration,duration_minutes,num_seasons,num_episodes,imdb_rating,rotten_tomatoes_score,imdb_votes,budget_million_usd,production_company,awards_won,hours_watched_million,description,year_added,month_added,content_age,rating_group,log_imdb_votes,log_budget,type_encoded,platform_encoded,primary_genre_encoded,country_encoded,language_encoded,rating_group_encoded
s6486,The Sandman,TV Show,Amazon Prime Video,Drama,Drama,Unknown,"Noah Schnapp, Denzel Washington",United States,English,2011,2012-09-23,TV-G,1 Season,0.0,1.0,8.0,5.7,51,22866,14.9,Ghibli,0,40,A soldier must confront moral dilemmas while risking everything.,2012,9,1,Kids,10.037450102199095,2.766319109226186,1,0,7,23,2,2
s6487,Labyrinth,Movie,Disney+,Action,Action,Greta Cuarón,"Paul Mescal, Alia Bhatt, Scarlett Johansson, Daniel Craig, Dwayne Johnson",United Kingdom,English,2010,2011-06-01,PG,132 min,132.0,0.0,0.0,8.6,81,409854,66.5,Dharma Productions,2,571,A former assassin is pulled back into action when an old friend returning.,2011,6,1,Family,12.923558717591977,4.212127597878484,0,3,0,22,2,1
s6488,A Quiet Place,Movie,Disney+,Thriller,"Thriller, Drama",Christopher Prince-Bythewood,"Paul Mescal, IU",United States,English,2026,2026-09-24,R,139 min,139.0,0.0,0.0,5.3,43,2240,115.2,Amblin Entertainment,0,1,A series of disappearances leads mother into a deadly game.,2026,9,0,Adult,7.714677473800927,4.755312844417811,0,3,19,23,2,0
s6489,The Watchmaker,Movie,Paramount+,Thriller,"Thriller, Crime",Gina Iñárritu,"Gong Yoo, Paul Mescal",United States,English,2011,2011-02-13,Not Rated,99 min,99.0,0.0,0.0,7.2,59,770626,8.7,Marvel Studios,0,1788,A mother uncovers a dark secret about corporation.,2011,2,0,Adult,13.554959748193404,2.272125885509337,0,8,19,23,2,0
s6491,The Hunter,Movie,Disney+,Comedy,Comedy,Pedro Nolan,"Denzel Washington, Millie Bobby Brown, Oscar Isaac, Antonio Banderas",United States,English,2012,2013-04-11,R,107 min,107.0,0.0,0.0,7.6,76,1907,17.0,Walt Disney Pictures,0,3,"When criminal meets an old friend, their lives turn upside down.",2013,4,1,Adult,7.553810852008231,2.8903717578961645,0,3,4,23,2,0
s6492,The Astronaut,Movie,Netflix,Documentary,Documentary,Quentin DuVernay,"Idris Elba, Will Smith",United Kingdom,English,2016,2016-03-09,PG-13,111 min,111.0,0.0,0.0,5.4,36,10992,4.8,20th Century Studios,0,12,The true story of a deadly accident and the people who lived it.,2016,3,0,Teen,9.305013985578864,1.7578579175523736,0,7,6,22,2,3
s6493,The Lincoln Lawyer,TV Show,Peacock,Drama,Drama,Unknown,"Marion Cotillard, Tilda Swinton, Pedro Pascal",India,Hindi,2026,2026-06-24,TV-MA,4 Seasons,0.0,4.0,32.0,6.8,64,3057,14.9,Apple Studios,0,7,A criminal must confront moral dilemmas while risking everything.,2026,6,0,Adult,8.025516386489008,2.766319109226186,1,9,7,9,6,0
s6494,A Broken Promise,Movie,Hulu,Drama,Drama,Unknown,"Paul Mescal, Aamir Khan",India,Hindi,2017,2022-12-10,PG,143 min,143.0,0.0,0.0,6.5,57,79892,22.1,Red Chillies Entertainment,0,102,"When criminal loses everything, they embark on a journey to find redemption.",2022,12,5,Family,11.288443518404538,3.139832617527748,0,5,7,9,6,1
s6496,Fallout,TV Show,Paramount+,Comedy,"Comedy, Game Show",Hirokazu Jenkins,"Ken Watanabe, Ranbir Kapoor",Canada,English,2003,2003-01-12,TV-MA,1 Season,0.0,1.0,12.0,5.6,68,1330,14.9,Apple Studios,0,2,"When journalist meets a charming stranger, their lives turn upside down.",2003,1,0,Adult,7.193685818395112,2.766319109226186,1,8,4,3,2,0
s6497,Kingdom,TV Show,Amazon Prime Video,Comedy,Comedy,Unknown,"Will Smith, Lupita Nyong'o, Antonio Banderas",France,French,2016,2017-01-16,TV-G,1 Season,0.0,1.0,10.0,6.9,75,10824,14.9,Working Title Films,0,11,"When artist meets a stranger, their lives turn upside down.",2017,1,1,Kids,9.28961355287069,2.766319109226186,1,0,4,7,3,2
s6498,Beyond Redemption,Movie,Peacock,Comedy,Comedy,Unknown,"Gong Yoo, Oscar Isaac, Viola Davis",United States,English,2000,2002-02-25,PG-13,132 min,132.0,0.0,0.0,7.2,68,1503,3.2,20th Century Studios,0,1,A detective accidentally a deadly accident and hilarity ensues.,2002,2,2,Teen,7.315883504509785,1.4350845252893227,0,9,4,23,2,3
s6499,When We Were Young,Movie,Amazon Prime Video,Adventure,Adventure,Cate Kashyap,"Tom Hanks, Lupita Nyong'o, Leonardo DiCaprio, Ken Watanabe",South Korea,Korean,2015,2015-10-19,PG-13,75 min,75.0,0.0,0.0,4.9,38,699,4.1,Illumination,0,1,A teacher must confront moral dilemmas while risking everything.,2015,10,0,Teen,6.551080335043404,1.62924053973028,0,0,1,17,10,3
s6500,Kingdom: Origins,TV Show,Amazon Prime Video,Thriller,"Thriller, Kids, Animation",Unknown,"Viola Davis, Angelina Jolie, Scarlett Johansson",Japan,Japanese,2026,2026-10-17,TV-14,8 Seasons,0.0,8.0,48.0,6.9,73,131197,14.9,Excel Entertainment,0,126,A soldier uncovers a dark secret about cult.,2026,10,0,Teen,11.784462911473497,2.766319109226186,1,0,19,13,9,3
s6501,Labyrinth,Movie,JioCinema,Thriller,"Thriller, Drama",Unknown,"Jennifer Lawrence, Tom Hanks, Angelina Jolie, Daniel Craig, Ranbir Kapoor",United States,English,2024,2026-09-16,PG-13,132 min,132.0,0.0,0.0,8.1,88,64877,13.9,Amblin Entertainment,0,22,A series of disappearances leads artist into a deadly game.,2026,9,2,Teen,11.080263862173592,2.7013612129514133,0,6,19,23,2,3
s6502,Squid Game,TV Show,Hulu,Thriller,Thriller,Park Joon-ho,"Paul Mescal, Oscar Isaac, Nicole Kidman, Pedro Pascal, Florence Pugh",India,Hindi,2025,2026-11-17,TV-Y7,7 Seasons,0.0,7.0,56.0,7.6,91,524,14.9,Amazon MGM Studios,0,1,A musician uncovers a dark secret about government.,2026,11,1,Kids,6.263398262591624,2.766319109226186,1,5,19,9,6,2
s6504,The Watchmaker,Movie,Amazon Prime Video,Thriller,"Thriller, Mystery, Sci-Fi",Rajkumar Tarantino,"Alia Bhatt, Margot Robbie, IU, Will Smith, Ken Watanabe",Spain,Spanish,2023,2023-09-02,PG-13,129 min,129.0,0.0,0.0,6.6,54,275,7.3,Excel Entertainment,0,0,A detective uncovers a dark secret about family.,2023,9,0,Teen,5.62040086571715,2.1162555148025524,0,0,19,18,13,3
s6506,When Love Breaks,Movie,Paramount+,Comedy,Comedy,Alfonso Almodóvar,"Denzel Washington, Kim Soo-hyun, Jun Ji-hyun, Antonio Banderas",United States,English,2009,2010-11-11,PG-13,108 min,108.0,0.0,0.0,6.9,89,10118,9.4,Blumhouse,0,5,"When mother meets an old friend, their lives turn upside down.",2010,11,1,Teen,9.222170123729759,2.341805806147327,0,8,4,23,2,3
s6507,The Hunter,Movie,Amazon Prime Video,Comedy,"Comedy, Musical",Pedro Almodóvar,"Sakura Ando, Noah Schnapp",Germany,German,1997,1997-09-12,Not Rated,192 min,192.0,0.0,0.0,6.5,54,4808,7.5,Yash Raj Films,0,3,A soldier accidentally a mysterious disappearance and hilarity ensues.,1997,9,0,Adult,8.478244441277663,2.1400661634962708,0,0,4,8,4,0
s6508,Black Mirror,TV Show,Hulu,Comedy,"Comedy, Reality TV",Unknown,"Aamir Khan, Alia Bhatt, Robert De Niro",United States,English,2024,2024-02-04,TV-14,2 Seasons,0.0,2.0,20.0,6.3,60,831,14.9,T-Series,0,0,"When journalist meets a mysterious woman, their lives turn upside down.",2024,2,0,Teen,6.723832440821209,2.766319109226186,1,5,4,23,2,3
s6509,Ozark: Uprising,TV Show,Amazon Prime Video,Documentary,Documentary,Sofia Waititi,"Oscar Isaac, Leonardo DiCaprio, Ranveer Singh, Ayaka Miyoshi",India,Hindi,2026,2026-12-17,TV-PG,1 Season,0.0,1.0,6.0,5.5,49,17815,14.9,A24,0,8,An in-depth look at climate change and its impact on society.,2026,12,0,Family,9.787852208937204,2.766319109226186,1,0,6,9,6,1
s6510,In the Shadow of Giants,Movie,Disney+,Romance,Romance,Pedro Coogler,"Emma Thompson, Dwayne Johnson, Zendaya, Oscar Isaac, Vicky Kaushal",Sweden,Swedish,2016,2019-02-03,R,119 min,119.0,0.0,0.0,7.3,70,805,8.2,A24,0,1,"After years apart, teacher reconnects with a rival in mansion.",2019,2,3,Adult,6.692083742506628,2.2192034840549946,0,3,15,19,14,0
s6512,Between Lines,Movie,Amazon Prime Video,Drama,Drama,Sofia Jenkins,"Léa Seydoux, Angelina Jolie, Jennifer Lawrence, Idris Elba, Paul Mescal",United States,English,2005,2005-12-09,R,84 min,84.0,0.0,0.0,5.8,60,18298,19.6,Illumination,0,7,A mother must confront family secrets while discovering who he truly is.,2005,12,0,Adult,9.814601692527686,3.0252910757955354,0,0,7,23,2,0
s6513,The Lincoln Lawyer: Revenge,TV Show,Paramount+,Crime,"Crime, Animation, Thriller",Unknown,"Javier Bardem, Penélope Cruz, Ayaka Miyoshi",Germany,German,2011,2013-05-15,TV-MA,2 Seasons,0.0,2.0,24.0,7.0,57,34620,14.9,Red Chillies Entertainment,0,62,A teacher must confront personal demons while risking everything.,2013,5,2,Adult,10.452215713350586,2.766319109226186,1,8,5,8,4,0
s6514,Beyond Shadows,Movie,Amazon Prime Video,Thriller,"Thriller, Crime",Alfonso Kore-eda,"Deepika Padukone, Amitabh Bachchan",Brazil,Portuguese,2005,2006-05-17,R,137 min,137.0,0.0,0.0,6.6,52,30905,73.9,MRC,0,9,"When artist witnesses a crime, they become the target of a ruthless crime lord.",2006,5,1,Adult,10.33870561879364,4.316153890523174,0,0,19,2,12,0
s6515,Beyond the Horizon,Movie,JioCinema,Animation,Animation,Taika Joon-ho,"Amitabh Bachchan, Vicky Kaushal, Jenna Ortega, Scarlett Johansson",United States,English,2019,2019-01-07,PG-13,84 min,84.0,0.0,0.0,8.2,69,1660,112.7,Bad Robot,3,2,A musician must confront personal demons while trying to save those he loves.,2019,1,0,Teen,7.415175109613295,4.73356340075649,0,6,2,23,2,3
s6516,Between Us,Movie,Amazon Prime Video,Comedy,Comedy,Kathryn Gerwig,"Ranveer Singh, Marion Cotillard, Sakura Ando, Ranbir Kapoor, Tom Hanks",Australia,English,1983,1983-01-02,PG-13,123 min,123.0,0.0,0.0,6.5,72,34858,8.8,Paramount Pictures,0,65,"When soldier meets a stranger, their lives turn upside down.",1983,1,0,Teen,10.459066632489291,2.2823823856765264,0,0,4,1,2,3
s6517,A Broken Promise,Movie,Apple TV+,Sci-Fi,"Sci-Fi, Adventure",Hirokazu Joon-ho,"Noah Schnapp, Leonardo DiCaprio",Brazil,Portuguese,2025,2025-08-27,PG-13,145 min,145.0,0.0,0.0,6.0,59,40158,37.0,Marvel Studios,0,83,A breakthrough in AI leads to unforeseen consequences.,2025,8,0,Teen,10.600601853657185,3.6375861597263857,0,1,16,2,12,3
s6518,Beyond Reality,Movie,Hulu,Thriller,"Thriller, War, Sci-Fi",Anurag Kore-eda,"Nicole Kidman, Angelina Jolie",India,Hindi,2025,2025-05-22,R,158 min,158.0,0.0,0.0,7.2,87,195,12.4,Marvel Studios,0,0,A criminal uncovers a dark secret about corporation.,2025,5,0,Adult,5.278114659230518,2.5952547069568657,0,5,19,9,6,0
s6519,In the Depths of Night,Movie,Amazon Prime Video,Drama,Drama,Alejandro Waititi,"Song Kang-ho, Florence Pugh",United States,English,1995,1999-04-11,Not Rated,88 min,88.0,0.0,0.0,5.1,37,92091,19.9,Ghibli,0,191,"As a shocking revelation unfolds, doctor discovers a family conspiracy.",1999,4,4,Adult,11.43054335636426,3.039749158970765,0,0,7,23,2,0
s6520,A Fragile Heart,Movie,Netflix,Musical,Musical,Unknown,"Margot Robbie, Dwayne Johnson, Marion Cotillard, Amitabh Bachchan, Emma Thompson",Japan,Japanese,2025,2025-04-23,PG-13,144 min,144.0,0.0,0.0,5.8,62,2391,5.5,MRC,0,1,"When detective loses everything, they embark on a journey to find redemption.",2025,4,0,Teen,7.779885115070522,1.8718021769015913,0,7,12,13,9,3
s6521,A Quiet Place,Movie,Hulu,Action,Action,Unknown,"Sakura Ando, Oscar Isaac, Dwayne Johnson, Daniel Craig",United States,English,2026,2026-02-17,R,111 min,111.0,0.0,0.0,5.4,59,12657,400.0,Yash Raj Films,0,9,A former spy is pulled back into action when an old friend returning.,2026,2,0,Adult,9.44604470533525,5.993961427306569,0,5,0,23,2,0
s6522,The Marvelous Mrs,TV Show,Disney+,Drama,"Drama, Thriller",Unknown,"Masami Nagasawa, Hiroyuki Sanada, Priyanka Chopra, Scarlett Johansson, Kim Soo-hyun",France,French,2010,2010-09-28,TV-G,2 Seasons,0.0,2.0,16.0,7.1,72,13781,14.9,Ghibli,2,8,A scientist must confront his past while discovering who he truly is.,2010,9,0,Kids,9.531118671917154,2.766319109226186,1,3,7,7,3,2
s6525,Shogun,TV Show,Disney+,Drama,"Drama, Thriller",Unknown,"Brad Pitt, Viola Davis, Dwayne Johnson, IU",United States,English,2014,2014-01-08,TV-14,1 Season,0.0,1.0,16.0,7.9,77,3635,14.9,Amblin Entertainment,0,6,"As a shocking revelation unfolds, mother discovers a family conspiracy.",2014,1,0,Teen,8.19863945529737,2.766319109226186,1,3,7,23,2,3
s6526,Mr. Robot: Legacy,TV Show,Netflix,Reality TV,Reality TV,Denis Kore-eda,"Antonio Banderas, Léa Seydoux, Denzel Washington",Egypt,Arabic,2024,2024-04-14,TV-14,2 Seasons,0.0,2.0,20.0,5.5,60,34274,14.9,Working Title Films,0,78,A mother must confront moral dilemmas while discovering who he truly is.,2024,4,0,Teen,10.442171504430515,2.766319109226186,1,7,14,6,0,3
s6527,When Love Breaks,Movie,Amazon Prime Video,Drama,"Drama, Mystery, Romance",Martin Chan-wook,"Jennifer Lawrence, Oscar Isaac, Emma Thompson, Ayaka Miyoshi, Daniel Craig",United States,English,2022,2023-11-27,PG-13,90 min,90.0,0.0,0.0,6.8,60,107251,73.9,Apple Studios,0,193,"When teacher loses everything, they embark on a journey to rebuild her life.",2023,11,1,Teen,11.58293648463504,4.316153890523174,0,0,7,23,2,3
s6529,The Pilgrim,Movie,Apple TV+,Comedy,"Comedy, Thriller",Pedro Almodóvar,"Sakura Ando, Florence Pugh, Javier Bardem, Angelina Jolie, Tilda Swinton",United Kingdom,English,2024,2026-11-21,PG-13,113 min,113.0,0.0,0.0,6.8,76,320812,13.6,20th Century Studios,0,434,musician must navigate the chaos of parenthood.,2026,11,2,Teen,12.678613677844208,2.681021528714291,0,1,4,22,2,3
s6530,Labyrinth,Movie,Apple TV+,Musical,Musical,Cate Blanchett,"Priyanka Chopra, Amitabh Bachchan",Turkey,Turkish,2018,2018-06-09,G,96 min,96.0,0.0,0.0,6.8,77,371105,48.8,Lionsgate,0,645,"When teacher loses everything, they embark on a journey to find redemption.",2018,6,0,Kids,12.824243015066733,3.9080149840306073,0,1,12,21,17,2
s6531,The Conductor,Movie,Hulu,Animation,"Animation, Crime",Jordan Nolan,"Antonio Banderas, Noah Schnapp",United States,English,2019,2019-10-27,PG,98 min,98.0,0.0,0.0,7.8,74,1619,10.3,Sony Pictures,0,3,A artist must confront personal demons while risking everything.,2019,10,0,Family,7.3901814282264295,2.424802725718295,0,5,2,23,2,1
s6532,When Love Breaks,Movie,Netflix,Action,"Action, Thriller",Christopher Bigelow,"Hiroyuki Sanada, Scarlett Johansson, Jun Ji-hyun, Tilda Swinton",United States,English,2017,2021-12-14,R,161 min,161.0,0.0,0.0,5.4,54,48856,29.0,Warner Bros,0,27,"After an old friend returning, scientist seeks revenge against a ruthless crime lord.",2021,12,4,Adult,10.796652943008546,3.4011973816621555,0,7,0,23,2,0
s6534,The Last Journey,Movie,Netflix,Action,"Action, Thriller, War",David Jenkins,"Daniel Craig, Tom Hanks, Sakura Ando, Deepika Padukone",Brazil,Portuguese,2020,2021-07-13,PG-13,139 min,139.0,0.0,0.0,6.7,70,6162,52.3,Apple Studios,0,12,"After a mysterious disappearance, scientist seeks revenge against a ruthless crime lord.",2021,7,1,Teen,8.726318950962243,3.975936331171799,0,7,0,2,12,3
s6535,In the Heart of Winter,Movie,HBO Max,Animation,Animation,James von Trier,"Aamir Khan, Priyanka Chopra, Daniel Craig, Song Kang-ho, Gong Yoo",United States,English,2025,2025-04-23,R,85 min,85.0,0.0,0.0,7.7,81,823,81.4,Dharma Productions,0,0,"When mother loses everything, they embark on a journey to find redemption.",2025,4,0,Adult,6.714170529909472,4.411585436915426,0,4,2,23,2,0
s6536,Beyond Reality,Movie,Hulu,Sci-Fi,"Sci-Fi, Comedy",Jordan del Toro,"Vicky Kaushal, Masami Nagasawa, Paul Mescal, Priyanka Chopra",Brazil,Portuguese,2020,2022-04-22,PG,126 min,126.0,0.0,0.0,6.6,57,20577,182.8,Working Title Films,0,6,"When scientist discovers they can read minds, reality begins to shift.",2022,4,2,Family,9.931977822935755,5.213848209921586,0,5,16,2,12,1
s6537,The Oracle,Movie,Amazon Prime Video,Animation,"Animation, Romance",Barry Spielberg,"Brad Pitt, Idris Elba",France,French,2017,2018-04-07,Not Rated,84 min,84.0,0.0,0.0,6.0,78,1376,89.5,MAPPA,0,0,"When scientist loses everything, they embark on a journey to find redemption.",2018,4,1,Adult,7.227662498728655,4.505349850705881,0,0,2,7,3,0
s6538,Wednesday,TV Show,Netflix,Drama,"Drama, Game Show, Documentary",Unknown,"Angelina Jolie, Ken Watanabe, Meryl Streep, Ryan Reynolds",Canada,English,2022,2024-02-21,TV-Y7,5 Seasons,0.0,5.0,60.0,6.2,77,36075,14.9,Apple Studios,0,43,"When teacher loses everything, they embark on a journey to rebuild her life.",2024,2,2,Kids,10.493383103285598,2.766319109226186,1,7,7,3,2,2
s6539,The Last Summer,Movie,Disney+,Sci-Fi,Sci-Fi,David Kurosawa,"Masami Nagasawa, Idris Elba",United States,English,2026,2026-09-16,PG-13,165 min,165.0,0.0,0.0,6.0,56,3509,11.4,Studio Ghibli,0,2,"In the year 2099, humanity faces AI uprising from within.",2026,9,0,Teen,8.163371316459912,2.517696472610991,0,3,16,23,2,3
s6540,Beyond Shadows,Movie,Amazon Prime Video,Fantasy,"Fantasy, Crime",Alfonso Cuarón,"Masami Nagasawa, Jenna Ortega",France,French,2021,2026-02-15,R,104 min,104.0,0.0,0.0,6.3,60,31632,23.8,Working Title Films,0,53,A mother must confront moral dilemmas while discovering who he truly is.,2026,2,5,Adult,10.361956158466594,3.2108436531709366,0,0,8,7,3,0
s6544,The Pilgrim,Movie,JioCinema,Horror,"Horror, Fantasy",Denis Iñárritu,"Zendaya, Ryan Reynolds",India,Hindi,2018,2021-03-01,R,138 min,138.0,0.0,0.0,6.9,63,5587,12.2,Ghibli,0,13,"When teacher moves to apartment building, they awaken ancient power.",2021,3,3,Adult,8.628376720376853,2.580216829592325,0,6,10,9,6,0
s6545,Beyond Reality,Movie,Paramount+,Comedy,Comedy,Gina Iñárritu,"Angelina Jolie, Robert De Niro, Alia Bhatt",Mexico,Spanish,2024,2026-03-13,PG-13,141 min,141.0,0.0,0.0,8.5,79,2010,5.9,Yash Raj Films,0,3,A teacher accidentally a mysterious disappearance and hilarity ensues.,2026,3,2,Teen,7.606387389772652,1.9315214116032138,0,8,4,14,13,3
s6547,Between Tomorrow and Never,Movie,Netflix,Horror,Horror,Unknown,"Zendaya, Florence Pugh, Meryl Streep",United States,English,1981,1984-02-11,Not Rated,95 min,95.0,0.0,0.0,6.0,43,72012,33.1,Marvel Studios,0,175,A cult stalks the residents of a small town.,1984,2,3,Adult,11.184601937255556,3.529297384289471,0,7,10,23,2,0
s6549,When the Stars Fall,Movie,Hulu,Comedy,"Comedy, Thriller",Steven Coogler,"Millie Bobby Brown, Penélope Cruz, Javier Bardem, Jennifer Lawrence",United States,English,2022,2024-06-13,R,106 min,106.0,0.0,0.0,8.7,85,15638,22.1,Netflix Studios,0,4,scientist must navigate the chaos of corporate America.,2024,6,2,Adult,9.657523073436215,3.139832617527748,0,5,4,23,2,0
s6550,The Astronaut,Movie,Netflix,Adventure,Adventure,Quentin Fincher,"Sakura Ando, Aamir Khan, Masami Nagasawa",France,French,2014,2015-07-04,R,77 min,77.0,0.0,0.0,5.3,47,9381,35.8,Focus Features,0,9,"As an old friend returning unfolds, teacher discovers a family conspiracy.",2015,7,1,Adult,9.146548238888403,3.6054978451748854,0,7,1,7,3,0
s6552,Beyond Shadows,Movie,JioCinema,Horror,"Horror, Romance",Bong Scorsese,"Song Kang-ho, Zendaya, Hiroyuki Sanada, Kareena Kapoor",Spain,Spanish,2023,2026-09-21,Not Rated,134 min,134.0,0.0,0.0,5.5,65,2722,23.2,Apple Studios,0,6,"When teacher moves to remote island, they awaken ancient power.",2026,9,3,Adult,7.909489492673759,3.186352633162641,0,6,10,18,13,0
s6553,In the Shadow of Giants,Movie,Netflix,Comedy,"Comedy, Romance, Animation",Unknown,"Amitabh Bachchan, Javier Bardem, Marion Cotillard, Will Smith, Brad Pitt",United Kingdom,English,2002,2006-05-21,G,103 min,103.0,0.0,0.0,4.3,51,1889,8.6,T-Series,0,2,teacher must navigate the chaos of suburban life.,2006,5,4,Kids,7.5443321080536885,2.2617630984737906,0,7,4,22,2,2
s6554,Kingdom,TV Show,Netflix,Anime,Anime,Unknown,"Pedro Pascal, Jennifer Lawrence, Zendaya, Masami Nagasawa, Will Smith",United States,English,2026,2026-09-22,TV-14,3 Seasons,0.0,3.0,24.0,7.7,81,2039,14.9,Marvel Studios,0,1,"As an old friend returning unfolds, detective discovers his true identity.",2026,9,0,Teen,7.620705086838262,2.766319109226186,1,7,3,23,2,3
s6555,The Witcher: Origins,TV Show,Disney+,Kids,"Kids, Anime",Chloé Joon-ho,"Emma Thompson, Ayaka Miyoshi, Kim Soo-hyun, Leonardo DiCaprio, Kareena Kapoor",Philippines,Tagalog,2023,2024-06-19,TV-14,4 Seasons,0.0,4.0,40.0,6.7,55,90083,14.9,Pixar,0,158,"When soldier loses everything, they embark on a journey to uncover the truth.",2024,6,1,Teen,11.408497847361003,2.766319109226186,1,3,11,16,15,3
s6556,The Bear,TV Show,Amazon Prime Video,Drama,"Drama, Comedy",Unknown,"Antonio Banderas, Javier Bardem, Daniel Craig, Jennifer Lawrence",France,French,2021,2022-07-09,TV-14,7 Seasons,0.0,7.0,84.0,7.2,77,5678,14.9,Working Title Films,0,13,A scientist must confront impossible odds while risking everything.,2022,7,1,Teen,8.644530439877432,2.766319109226186,1,0,7,7,3,3
s6557,The Bear,TV Show,Hulu,Crime,"Crime, Reality TV",Unknown,"Jun Ji-hyun, Margot Robbie, IU, Marion Cotillard",United States,English,2015,2019-05-11,TV-MA,2 Seasons,0.0,2.0,32.0,7.4,73,2293,14.9,Marvel Studios,0,2,"When musician loses everything, they embark on a journey to rebuild her life.",2019,5,4,Adult,7.738052297689316,2.766319109226186,1,5,5,23,2,0
